 haye childhood mera fav note hota tha sb s pyara yahi hai,0
a very lovely gift from someone special. ❤ presenting😍    swaira ashraf  sister from another mother.. may allah always happy   kush rahe ❤ slamt rahe 🙂 meri bhen 🙈🙈🙈,0
 bachy pehle tera dimag tail lene gya tha.....ye sb us ghleez aurat ko defend krne se pehle sochna chahye tha naaa. aur tum ny jo khaleel ur reham ko bkwas ki thi uska hisab kon dy ga ?,1
abhi toh party shuru hui ha,0
zaroorat hoti hai to yaad kartey hain or kehtey hain hum tum par martey hain? 😏,0
 insaan nii hoon baki pata nii,0
 isko to pata hi nahi k ktte se kaie chudayi karwayi jati hai kutte se chudna hai to kutiya ban na padta hai,1
 ye bemari nahi thark hai 😂,0
abe bc teri aukat kya hai jo pm k certificate dekhne ki baat kar raha hai,1
"lol charsi  people doing protest for azadi,god give them azadi from their life ,",1
"21 jan 2020 ko aysy hee ek larki k sath hadisa pesh aya tha #hooznoor . kisi ny awaz nhi uthae. 25 jan 2020 ko mpth release hua tha. itni koi ch**iya awaam hai pakistan ki, mainy deikha bacha bacha ro raha..koi awaaz nhi uthaye ga.. aysy hee masoom bachon ky qatal hoty rhy gy...",1
  magic bat from chain khuli ki main khuli.,0
    fahad bhai ny aj tak jhoot nhi bola or har kisi ki apni raye ha ok to is ma fahad bhai ko blame mat karo fahad bhai ny apni raye di ha 😒,0
 men hbl use kr raha hon or achi services hen us ki.,0
q aap kidhar hain bhai??🤔,0
parda muslim aurat k chehry ka noor hy❤,0
 don’t you remember apny dm me mj sy group me any ka poucha tha. then i said nope thanks tb apki avi dekhi thi black one,0
 alla... aur jo haarta hai wo waise he faarig ho jata hai...😁😁😁😁😁😁😁,0
rt : ullu ka patha bhenchod potty,1
kahan hai #modijii jinka slogen tha #betibachaobetipadhao  aur aaj phir ek maa baap ki beti aur ek bhai ki behan ke sath aisa zulm hua hai or #modiji aur unki #sarkar khamoos🤐 hai....#whatanewindia 😢      justice for priyanka di😢,0
dur dur begaitatonnn..... bc apnay paida honay walay afsos naak waqiyay par bhe fooj ko mulzim thehra,1
bhai dua kro inshallah phla to zada mza aya ga❤,0
tumhari aukaat teen talaak halala mutah burka wali hi theek hai jihadi mulli,1
 zara sochain agr kisi agli ny ya dua mangi or qabool ho gyi tu aap ka kia ho ga 😂 😂,0
"pehle pashtuno ko dehshatgard dikha ker dunya se door rkha ab ""anti-state"" dikha ker sab ki ankhon me dhool jhonk rhe hai. hmare baro ne qurbnia di to tumhare jhande par tara lga wrna tum to bngal k samne nange ho ker aye the. yad kro foujio  #pashtunsstandwithmanzoor",0
fatehpur layyah main pehli bar itni bari mehfil ka ineqad kya ha  design by:zahid digital printer  call. 03067793239,0
"major, musharraf is a muhajir!! why is he taken care off?? you once said” sirf sunni punjabi hee pakistani hain aur koi nahi” . and presently gen bajwa is said to be ahmedi..!! your views please...",0
zaleel mt krna kisi faqeer ko   apni chokht pr    wo sirf bheek lene nhi  dua dene bhi ata h       just respect everyone,0
hijra niazi 🤣🤣🤣🤣🤣🤣🤣,1
quaid azam was right ky hindu muslim kabhi sth nhi rhy sgty aaj hindu apni hasli shakl dekha rhy hn. agar kisi muslim ny aisa kia hota to india media ki maa mar gi hoti pr ab nhi boly gy. aagy ka ky yehi bol dn gy ky mentally disturb tha or case khtm .#jamia,1
tere sang ik khumari hai,0
" hope she will hold a banner. "" mera jism, meri merzi """,0
😂😂😂😂😂 thank you mujh sa aik din bari twin😂💜,0
are bhenchod,1
rt :   eh behan twitter se bahr nikl k dekh boht vdi duniya hai,0
bhenchod kitna fuddu kaatoge ab logon ka?,1
"tm ahmaq ho... tm na aurat ho na mard ho... na he tm pakistani kehlanay k laiq ho... tm ik businessman ho jo siyasat ko business samajh ker yahan aai ho...!, pakistan",1
rundi fuckoff,1
marvi sirmad to frishta: mera jism meri marzi fristha to marvi: mera danda meri marzi 😌 #werejectmerajismmerimarzi,0
tu asli madarchod hai abhishek singh. pakka halala ki paidaish hai tu,1
"  thank god mantasha tmhari ankhon say pati utri   tmy ""aj"" pta chala but der aye drust aye",0
rt : chup kar bharwe ek dam chup madarchod,1
chudwa liya maiya.. paar le jo paarna hai charsi.. madarchod,1
 zaleel hty hn ham...21 km 1.30 hours m aur itna tym wapis any m,0
mere pass akhrot hai.. 😂,0
bismillah ho chuka hy hisa dalen :)😌 ,0
  bhai wo tweet aap ko delete kar deni chahye thi ab tak :p,0
it's their way of saying bus ab humein jaldi jaldi say rok do. let's see how long usa and iran play this boring game.. ye bhenchod humein chutia bana rahay hain 80s say..,1
rt : most stylish actor ka award jeeta hai 2 din pehlay 😤 #tayyarhain,0
waiter: sir ye raha bill me: ye lo paise waiter: sir tip? me: bhai kabhi ladki ke chakkar mein mat padiyo.,0
   abhe bus karo laro mat shodo,0
 ya kom ise laiq thi,0
nazar thik he to maha ka name liya tha 😂😂,0
my irl is pissed bc i wont give her my twitter its for your own best sis trust me,0
hero of islam jis na allah ka quran jalana waly ko sabaq sekhaya norway main ik yahoodi na jab quran pak ko jalana ki koshesh ki to is nojwan muslman na isa ondy hatho liya dua han allah pak is nojwan ko dono jahano ki kamyabi ata farmay.or is gustakh ko nast o nabod kary ameen,0
haseeb : apki plastic surgery karvani pary gi.. 😞 dua : acha..?  kitny peesy lagein gy 😳 haseeb : 10 lakh😥 dua : acha or agr main plastic ghar sy ly aon to..?  😅,0
m n kaha kaha k aap ne manga 🙄  or aap k name ki waja se misunderstanding hui or ma'am aap meri tweets ko fvrt rt krti rehti hn tab hua aisa wrna m b bht ehtiat krta k kisi ko so to for fvrt b kron😂,0
waise tumhara role pmln main gaon kay mirasi jaisa hai ch ki tareefain kerna aur ch kay bachon k khanay kerna 🤣🤣🤣,1
smjdar ho,0
lol keh bhi kaun rha hai.. papu ka pala hua kutta😂😂😂😂😂 chl kunal tere bhaunkne ka waqt aagya hai.. bechara vaise bhi 2014 se bhaunk he rha hai🤣🤣🤣🤣,1
chalo bhenchod ye cringey youtubers to mare jayen ge. alhamdz.,1
  hahhaah shatoops zyada dramy mat karo 😬😬😂😂😂  aik bari behn kabi b apny choty bhai par knife st war nae kar sakti 🌚🌚😂😂,0
   ay hut mera khud ka bari mushkil sy pura hota 😂😂😂,0
khoti ki buchi bhonkny sy pehly khabar ki tasdeeq kar lia kar haram zadi.... koi teri maa ka yar mob ni gaya wahan.... aur na hi koi aisa waqya hua hai... apni choti beti k najaiz khusam modi ko khush karny k liye bhonkna shuru kar deti hu... lanati aurat...,1
 refresh kar lo,0
bc celebration h ya beijjati.😂,1
 yaqeen krain m b yahi kehny wali thi apko  😂😂,0
he iz male so apka bnta ha 🤔😂,1
 flu ki tarah hai virus you won't have to do anything.,0
bhenchod ye kya team hai?,1
 hramkhor tere b*** ki shaadi hojaye teri b**** se,1
"police don't give a shit in students politics, police tab active hoti hai jab ek do mar jatay hain.",0
 ye kiss ko annoy kr rhy 😂,0
mn bhai nahi .bhen hn 😠😠dosri bt ya k ap dil py ly gy .mtti pao,0
kb ay ga ye din ....😍,0
"rt : boys says "" i'm single "" girls says "" i already have a boyfriend ""  to bhenchod ye larkiyan kahan set horahi hai???",1
  nai nai yr bacho k liye jayedad bnani asy hi bny gi😂😂😂😁,0
over acting ke paise nhi milge randi,1
abay rundi ki aulaad do dekh teri tiktok k khadre 2 chamaat mein mrjayega😂😂😂 chootiya ek baap ka hota tau block na krta smjha hijre?😂😂😂,1
sher ka beta hijra nikla....that is what general public will say/is already saying.,1
"bad tehzeeb beghairat insaan kabho quran parha ho to tujhe pata chalay k kia jaiz hai aur kia nahi!   ahle kitab se shadi jaiz hai jis me christians aur yahoodi b ate hain! kaafir mushrik se shadi mana hai!   kuch pata b hai tujhe?? bakwaasnkrwa lo bas wadda philospher rehnda ni,2009-12-05 12:13:17,lahore",1
yeah tum dono ek dusray ko dekh k har waqt muskuratay q rehtay ho..kuch toh garbar hai..🤣🤣,0
 chlo koe bat ni udas na ho,0
  haa to suar ki baat pe aapka reply kyu aaya?,0
 is wqt konsa drama repeat hota h,0
mai kehna cha raha tha k pehlay spotify tou ajai phir instagram ka bhi dekha jai ga,0
 teri story to badi dukhi hy kaki💔,0
tjh msg kia tha me ne mnhoos aurat tb zrurat thi ai ni huh,1
bro ab tou swat tak motorway ban gayi hai,0
"rt : q. woh kaun si qome he,jis ne such bhi bola phr bhi jahnum mein jayegi? ans: yahoodi or nasara qome. shahid sindh",1
  karwa lai a na bisti chal mera praaaa hun,0
"ghar ka dudh mera favorite he. jab dil krta he wife, saali, bhabhi kq dudh pileta hu. takat ka khazana he ",1
hahahahhahahah😂😂😂 phudi da gandu. se hien yeh chutiye bangali kutte,1
nahi manaya jata sbko .. thak gaye hain ab tu mana mana ky sbko :),0
stardomless rundi ka bacha bauna😂😂😂😂😂😂😂😂,1
 k mujhy un ka naam tak nhi pata..☹️,0
 once i thought all the big names of pakistan got so much money..how?? how business tycon and politicians becoming rich and rich and we are of same status....so bhai sb in sub ne behti ganga se haath dhoye hai. bat kerni hai tu unbiased reh ker sb pe kre 🙏🏼,0
yo randi,1
naya account bna ke phr teri gaand marain ga..teri maa behn 1 krdain ga..khanzeer ki paidawar ha tu... #ptmantipakmovement,1
rundi jub bhdi hoti ha tao woh kuti se b ziada gund kerti ha.,1
 bs na poocho 😢😢,0
maa baap saath rahay bachay hush,0
aur bahanchod inko kuch bol do seculars ki gand jalne lagti hai😡😡😡😡  ,1
 nhi..main apnay quiz main busy thi..🙄,0
14 feb ko jumma ha allah walo🤭👲📿,0
sae abrarulhaq jaga ra qaum ko bhag bhag k aur dj un ka awaz e mute kr rkha bhen ka taka huh,1
bc tujhe pakistan ya bangladesh hi courier karna padega,1
"kyon tumhare baap dadaon ne to pakistan me sadke le li thi, yahan kya apni ammi ka halala karwaoge sadkon pe.",1
please sell up you yahoodi bastards,1
 uss din pata hota hai aaj bachat ho ja i hai😂😂,1
be deen hukmaran or begerat meddia k muh band yahodi tukroh pe palne waleh kab muh kohl sakte hai,1
abe o chutiye caa h kya pata h yaa firr baise hiii bhonk raha h kuch bhi  kya dumbass h yrrr y 😂😂 koi bc isse chawanprash khilao isse 🥰 pagal ho gaya h y chutiya,1
plate letts are not only in nawaz shareef. these are in all. but not in imran chore zakat khore because he is a great harrami. kunjer logown ka akath hay pti. gaddar watan farowsh imran chore zakat khore yahodi,1
 sab kuch bta doun? best friend bana loun???😌,0
 arre nahi 😂 din ko so leti hon iss wajah se raat ko phir late soti hon,0
es k baap ka koi atapata nain yeh apni maa sy bhi asy baat kerta hy,0
 yar seedha seedha kha liya kro.. dikhaya na kro... hum kb se hostel mien daal kha raha hain,0
ab fati tumari madar chod abhi tk to badi shanti wadi bat krrha tha tu bhen chod,1
mera paper hai monday ko  koe achi se t.v series bata do 😂,0
theek hai aap america mein hote hamen batane ki zarurat nahin hai lekin tweet kiya karen kuch,0
tu apne aap ko dekh pehle baad main dusron ko judge kr jo khud top4 tk main ni rhii wo ku bhaunk rhii divorci ,1
tum inki maat socho teri maa ka yaar to chala geya or ab wo kia kary gei kia wo ab ......... kary gai or abi to teri baji mariyam usko ab katri bi mu nahi lagte wo to modi ko bi nahi bula sakty hahahaha  or pta hai wo bi ab imran khan ke intazr mein hai ke imran usko bi moka dey,1
tu knsa streaks dekhta bhenchod,1
tm jese chakly ki pedaaawar to roz army pe bhoonk rhy hoti hen tm logon kii maa behem ki to koi video nai bnai army ne kutti ki nasal ho tm sb k sab bhenchodo,1
bhenchod ye body shop ki products kitni mehngi hain,1
tum ko bc mohabbat ka ni pta. 😶,1
"teri beti, bahan or maa k phuday ma lun, tmhri beti ki phudi se lun nikal kr tmhri bahan ki phudi ma donga phr tmhri bahan ki phudi se lun nikal kr tmhri maa ki phudi ma lun dalonga😘😘😂😜",1
 muhh phat nahi daler hain!   #shehbaazonfire,0
akhrot ka to pata nahi but hamare yaha thand me mungfali jarur ban jati hai,0
arrre bhen k lwa#de nasal ki baat mat kar poore world ko pata hau kisi nasal kharab hai suar,1
 bachpan me ahat horror drama tha ya anhoni shayad... us me aysi ek dayen choty bachy ghayeb kr deti thi  😂😂😂😂😂,0
"trump pump is phattu 😁😁😁😁,",1
   wo mehngy hoty kbhi kro to pata chly na😂,0
joke apart idea bahut badiya hai aur kaam bhi karega,0
usko laga blast hoga ya goli aegi bc phattu😂,1
 ye tharak hote kya chez h,0
15 mahinay kisi ka result kharab ho koi mesla nahi! yeh akhri 2/3 mahino main admissions na bhaijnay wali rondi kiun lagaie hoti hy? khair zahir hy 15 mahinay main roughly har student sy 500000 bhi to nikalna hota hy!,0
 pata tha saifi tumy pasnd aygi,0
ye lodhi beghairton ka sardar hai,1
birthday tk 400 followers bhi nhi hony lagy mere khyal se 😑😪,0
kon ha wo?🤔,0
kaafir ka mtlb jaan liya tumne ???,0
  beta 11 feb ko iss pic ka printout nikal kar batti bana kar dal lena jaha mann kre... 🤣🤣🤣,1
"shariat to yeh bhi kehti hai k buhtan tarashi mat karo, lekin log munh khol kisi ko yahoodi agent, kisi ko qadyani, kisi ko kafir aur kia kia bana dete hain",0
bhenchod of higher order,1
isko gaaliyan dilaany k lue phir share kr dya khoty dimag ki aurat ne,1
my fucking picky nail is falling off bc my dumb ass ran into my bed frame and now i literally hit that bitch again. i’m on the verge of bawling.,0
kashmiri ko be-waquf banana chur du tu kashmir ka masla hal hu jaea ga ,0
"so update your knowledge. the chief of army staff of pakistan belongs to ahmadiya or qadiyani faith. if there is this much prosecution of ahmadiyas is going on, then why the chief of army staff is ahmadi, the most powerful institution?",0
 ajao ....most welcome... dil se welcome... kash kabhi to ao gi na ghoomny hi sahi,0
believe me mithun phir bhi hum sy zayda safe ha 😂😂😂,0
tm sbko apni trah randi bnana chahti ho,1
muh se mugfalli toot-ti nahi  g**nd se akhrot todne ki khwahishe   #endsemexams,1
 sehat ka kuch pata nahi hota kab kharab ho jaye 😜,0
"ahmaq to tvum khud ho jo samjhta ha k ma nro de sakta hoon..bechara khan sahb,2018-04-22 16:35:18,wah, pakistan",1
sab aik jaise htte buss dasnay ka tareeqa mukhtalif ha,0
haq per honey wali ko he janabey fatima sa kehtey haen,0
 kaam tu ni theek inkay,0
teri bahan ki choot ma lun,1
 filhal to koi nahi,0
aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,1
udr teri bhen zda zrurat h chl aa jldi idr tko chod ke au,1
aur tm lagta h halala se paida hue h jo apne desh se gaddari krte ho,1
 kal ak female ma line mar ra tha,0
nahi yr es bhenchodo ki aker he torenge 😡,1
mn koi farq nh wo mosalmano ko yahodi kehta ha aur tum qadyani bas jo tumary 7th wohi moslim jo tum logon k 7th nh ya to qadyani ya yahodi tohmat lagne se apna eman khtry mn aa jata ha bas beth gy us ne ye kha lagta ha ye qadyani ha lanat esi soch pe,0
 brain tiumer ho jaye ga tmhy...fir geo newx ki head line py aye ga twitter py aik handsome larky ki wajah sy larki ko brain tiumer ho gya🙏🏿🙏🏿,0
ib* randi ko recent past papers deney mein mout kyun ati hai,1
chutiye baap banne ke liye pahle lulli honi chahiye aur tum tum logo ke paas hai nhi. kate hue,1
randi gaand maruga bol kha contact karu,1
arey bigboss ka chutiyapa band karo bhenchod. wtf my tl is flooded with this shit.,1
  ashaw to phr ye sach bhe nahi itna to pata hai mujhe 😂,0
chutiya charsi ladis budhdhi,1
 dete sab hain krta koi nahi 😂,0
kya mila ga beste bana ka  🙄,0
har jagah dhamkaa ke le liye bc,1
bajwa ka mohra hay imran chore zakat khore yahodi destroyed pakistan and business of pakistan nation and khosa harrami,1
kisi charsi ki najaez olad ho tum,1
bahanchod suwar re pust teri muh me suwar ka land chus maderchod,1
 pata nee kab band ho yeh sab 😩,0
meri behn jab tak tights pehnne wali bahar ghoomen gi tab tak naaw bache mehfooz hain naw burqay wale... ek example to apne bachpan main parhi hogi.. 1 gandi machli poore talab ko ganda karti hai 😊😊😊,1
"abayyy saali magar ""pyaar"" tou urdu ka word hai na",1
harami nasal ka kutta,1
"bondu hai ,gandu hai ,shakka hai ,dalla hai ,hijra hai tu yeh subkush ajj sabit ho gaya 😆😆",1
"moulana , mujhe apse munafik ki pehchan malooom karni he",0
"tu madarchod kya help karega, randi ki najaiyash aulado, bhosri waale customers ko chutiya banate ho",1
tu rundi ka bacha kya kr raha hai ghadar e watan pata nai ketny harmio ki awlad hai tu tery ketny bap hai,1
arey teko ya se lavda fek ke maruga ki tera khandan chud jayega teri nani se le kar beti ko chod duga lavde ke baal saala hijra,1
rt : itna tou koi charsi bhi nae sota yar jitna mn soti hun😐,0
%% koi b lrki mujh sy dosti krna chahti hy whtsap msg kry ...hu real girl.. num ye hai mera  03150855632,0
bhadwe poorey chaar naam daal na...baaqi naam tere baap ke hy kya?,1
chairman of ppp can call him “bayghairat”in the parliament. all pmln and ppp leadership 24/7 call him puppet & selected. mullah terrorist can call him yahoodi ... wish you had the courage to condemn them as well while you invited all these abusers in your programs.,0
bhaunk kutte bhaunk,1
rt : tery pass yadon ka mela rahy ga tu logon main reh kar akela rhy ga,0
tu kafir ha yahodi,1
 haha...yh dusri sense m tha,0
hahahahah..bhadwa tommy shareef ban raha hai hahahah....gand me jab aag lagti hai aesa hi hota hai..aaja teri amma ki choot maroo chodne ke baad use jute maroo mu me apna lawda deke moot maroo choda hoga. aja chuswa apni ammase mera lawda chuswa meri balls apni amma se . bhadwe.,1
"bhenchod katue,lavde teri soch tatti hain ... i respect muslims but tere jaise muslims mein mein apna lavda dena bhi pasand nhi hain mujhe karve kahin kahe",1
no wonder you can’t make it to first lady. at least you managed to grab the title of first randdi,1
    hoty hon gy ap raye nhi dy rahy balky fahad bhai ko blame kar rhy ho🤨,0
sana - tu task ni karega shehnaaz shehnaaz - mai toh karunga  typical indian siblings ❤️😂  #bb13 #biggboss13 #shehnaazgill,0
aese juniors kahan huty hain?,0
 emoji tera rona b tera khud ki nzrein chek krwa,0
izat say nam lia kar patwari he tera asli abba ha bayghart apni ami jan say puch lay baki imran yahodi bayghart kashmir frosh say to teri ami jan nay taste change kia ha imrani tati sahiba sahib,1
"teri peen de chooli kisay randi diya bachya ,  nawaz nu kol teno v tattiyaan naal baan k lay ja way",1
hahahaaa aby abi jga kya ye jwb dny k liye 😂😂,0
"aftab mbbs degree show karne ki baat kar raha tha maine kaha ki indian visa show karo agar himmat hai to,  bhag gaya hijra sala😂😂😂😂",1
chal bey kutty teraaa baaap men hun... maa se puch daily chodata tha usy... tu mri wo galti he jisy soch k khyaal ataa k usdin condom e pehan letaa. saaly teri maa ko b isi loye chora tha ku k wo teri brhno ki trha gashti thi,1
"mall road is the most fucked up area, you can't breath easily because the air is so fucked up, please band kardu bhenchodo, chhutiya kam kar dena end par, abhi tou na bund maro.",1
#hareemshahscandal  sir please do something. halat tu kharab the hi ikhlaq ka bhi bera gharaq ho gaya. kis kisam ke gande log hum per musallat ker diye hain establishment ne. establishment is real political group.,0
"sabah ahmedi and mansoor clarke, imams of the ahmadiyya muslim community, leave first flower and pray to mourn the victims at london bridge",0
tum dor raho danish bhai se warna me tumhari phudi phar dun gi,1
randi ke nassal qadani ke olad,1
 abey chutiye apne baap say puch jisne chara bhi nahi choda,1
lolz you mean same pro minority imran khan who wants to bring rule of medina back into pakistan and thinks ahmadiya arr not muslims,0
 skskskkss momo twice ke yg trending tu? aku momo lain 😂,0
nahi sis hamare gharwale aisa nahi karte ye to hindu muslim mard jabardasti chod dete hain hame,1
 ma nai ap ny roona 🙄,0
phudodi  randi  tum  ho hi  ghadar  be gherat  bar  bar  jhote,1
chal chal tu sirf bhonk or apni tareef kar randi orr tu bhi kam ki nahi hai hawai daaz hai maa ko chdwati raho mujhsy shabash,1
 if u don't mind.. ap ka naaam mubarak pata chal sakta hau?,0
jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,1
 happy birthday..allah talha ap ko lakho croro khushiya da..ameen,0
teri amma to ek traf china ka louda chuti h dusri traf turkey se gand marwati h or tm bhadve saale aatankwadi ki aulad maderochood halala ki paidaish saale teri aukat srf bhaukne ki h kutte ki mout mara jayega jihadi randi ki aulad,1
   kuch nahi hoga sir....yaha koi nahi hai sahi aur galat ka faisla karne wala.,0
randi ki aulad manhoos shakal kanjar dallay laanti 🖐🏽 kuttey goraya apni family ki pic share kyun kar raha he bharwe,1
tera baap terrorist hain,1
yahodi lobby hakomat kar rahi hai janab.,0
koi b ni q k jb chor kr jaty bht dukh hota💔,0
 mr chips to syllabus sey nikal ni diya tha???,0
abe oo randi ... sale jab police pe or army pe kuch hota h.. randi jaise chudte rahete ho .. us time muh nhi kulta us time muh mai lekar soye rahte ho..,1
  ab banda kya bolay jab banday ki 85% sharyane band hon aur london k restaurant mein hawa kha kay theek ho sakta hai shopping mall mein ja kar surgery karwa sakta hai to uskay samnay yeh common baat hi hai na bhai mere,0
duniya gool ha!!!! yahn sb ky double role ha👻,0
   o bhai sab aap yeh tweeter account khol kar pin hui video app aik dafa dekh lain.....lol,0
ajo dm me randi teri gand maro,1
acha ab kya karu 😑😑 jao yar khelo ja ke 😕,0
yha to kuch behn chod log ama ko dafan krna nahi ata....jis na una paida kia bra kia.....pr wahi behnchod hrami olad usa dfn krna ni ati.......dosra ka kya kehna,1
 tum   me ja rha hn huh,0
ab iss pitch pe 100 se kam target hua to hi hmare chances hain chase k  #lqvsqg,0
"what logic! his mercy plea was rejected by coas bajwa, an ahmedi. he had allegedly breached pakistan’s top nuclear facility, sold some serious intel to cia. it simply means death in pakistan.",1
 apny ni krni?😔😂,0
 naaa.. naught thora negative hota shararti hona talent ha😂😂,0
hatt mere tweet me budha bhaunk raha hai kahi aur bhaunk... ese nallo ko meri jutti bhi na puche...,1
akhrot,0
 tumhein bhi lagany ko dil kar rha vese mera 😕😂😂,1
  ary wo tab hota jab ladies hu.. yaha to main hu na.. i'm chutki so head first ☹️☹️🌚😂😂,0
jo qismat mein hoga wo khud chal kar aayega aur jo nahi hoga wo aake bhi chala jayega.,0
"building ki parking mei sabha kar rhe ho. muskil se 100-150 logo ki bhid hogi, isse jada to jcb ki khudaai dekhne aate h",0
wo or bari websites pr trending ha😌,0
un k bary me bkwas kr rahy ho jinho ny apni sari zindgi islam pr waqf kr di.. pehly khud ko daikho k tum kia ho.. tareekh tum bhul chuky ho hme yad hai,1
roshni chand🌙️se hoti hai sitaron se nahi meri kashti wahan doobi jahan pani kum tha🚣😂 meri post meri marzi😂,0
2 4 hazar dal k b video bnany ki zrort ni hy. ap ny allah ki rza k liy krny hota hy dikhawy k liy nahin.,0
delete kr yeh post .. teri maa ki kuss main yeh lun haram ki paidayesh... indian ki misal .. yahan pakistanio per thoopta hy.. harami ki nasal haqeeqet tv ...,1
tery pass yadon ka mela rahy ga tu logon main reh kar akela rhy ga,0
bsdk tumhari aurton ko china wale chod rahe hainaur tum yaha aoni maa chuda rahe ho!  bhikhari bsdka !!,1
 tum boht achi ho i swear,0
jor se bolo canada wale bharwe h #40daystosalmansbday,1
abyy sun lund h mera mota gand h teri choti.  nichhy teri baji ka randi khana.  upr teri ammi ki kothi ✋😂,1
toh noor say pooch na charsi. mention mujhe kiya howa hai hali. 😂😂,1
oye lakar k khusray tera bagora leader nawaz dako dhood shehd ki nehriyan ni chor k gya tha,1
 aj ak aurat bol ri ha,0
"fir ek jawab aata hai.. ""ruk bhenchod abhi dikhata hu tujhe"".. 😁😂😂",1
rt : bhenchod bat hi karliya karo,1
kon zyada bewafai krta ha,0
lakgh di lanat is beghairat topi baaz pe.,1
india mujy lagta wela e ha.. pakistan k elava kch sojta e nai usy,0
begum apko akhrot ka halwa banana ata hai? maryum shakir ki tarhan,0
tm apny uuhdy se isteefa do bharwe tmse acga javed latif ha,1
 tu na karin  mei konsa kisi ko gunpoint pe follow krwati hun.,0
han bharwe hun to?,1
aguero hahaha bhenchod,1
 main hoo naw meri jaan,0
  tum jaisy logon naye khrab kiya hai kyun ky ap jwb dety rehty ho aisi gandi orat ko koi jwb na diya kro,1
allah ki qasam dil khoon k aansoo ri raha hy ye dekh ker.,0
woh aya hai pure saal ka ek tym bhaunk ne.. sabse wahiyat aur fattu expression ek sath dene... chopping ke nam pe ek tamatar cut karke per pe per dalkar sone... ladkiyon ko get lost bolne.. sana se lipta chipti karne.. dosti ke naam par hukum chalane bahut hai do saal ho jayenge,1
  to tum ny b kitabon se hi hai.. tum konsa hazoor k pas bethy sun rahy thy tb...,0
ap kese ko gali dyne se phale soch lia karo jo gali dyta hai metlab wo us jesa hi hai jes wo gali dyta hai allah ko sab insane pyare hai,0
madarboard saali,1
frog naseem use to represent mqm in baldia fire where 250 were burned alive. today he is with pti. yahoodi bacha imran dhoob kay mar jao tum,1
tou khud ko bchi samjti hy saali 😂😂😂😂😂,1
rt : bhenchod how to stop using 😂😂✋,1
Sai kha ya her kisi kay bus ki bat nhi hai lakin main ki hal kal bi Aj aur aj bi sirf Aus say bus,0
sahi bt h,0
"Kya bt hai,",0
Wah je wah,0
Are wha kaya bat hai,0
Wah kya baat likhi,0
Wha Itni sari khubiya,0
Itni khubiya,0
Ya allah rehm farma hm sab pe or zalimo ko hidayat de ameen,0
Please Everyone AllAh S.w.T ka naam hAmesha Bary Lawzo main Likha kary Wo he Zaat sUb say Bari Hey,0
Ya mere rab tu bra kreem hy is mulk k halat PR reham frma. Is watn.e.Aziz ki hifazat frma.amin,0
jaago Pakistani coom jaago ye humary nokar han humarey tex se inko tankha milti h or ye hum pakitani awam ko hi martey han jaago Pakistan key logo,0
kia kia jae .kon sacha ha ALLAH JANY .PAK KESE BDL SAKTA HA I THINK 7 NSL TO ASE E GUZR JAIN GI BD ME koi hua to pta ni,0
afsos hota hai garip insan kha jay Allah ki lati me awaz hai jo zulum kry ga Allah ki lati pary gi,0
Allah insaaf karey,0
ALLAH MUSALMAN PHIR DOR E JAHALAT ME JARAHA H HIYADAY FARMA AESE LOGO KO JO AWAM KI ZINDGIYO KO AZAB BANA RAHY HAI INKO TO GARAK KARDY,0
Je Thik Kaha Right,0
jee ye to he,0
Maa cheez e ASE ha jis ka koi namil Badl Ni,0
Wah wah yeh toh hy,0
jee ye to he,0
Zenda bad yar,0
Es leay Muskurany ki koshish kia karo Es se wo loug ju apk Rouny pr muskuraty hain wo Loug phir apki hansi pe jalyn gy.,0
Wha bhut qoob,0
"right
Or sada time same nahi rehtaaaaaa",0
Wha wha kaya bat hai,0
Bohat khoob so true Alhamdulillah,0
dil me khud aaka ho nala jm hai akbaal sjdo me pde rahna rahne se jnnat nahi milee yhi likha hai bahi,0
Sjdo me bhi wo hi pda he jis k dil me khuda ka Dr he .,0
Beshaq haq baat hai,0
Right ha but bar bar ak hi insan q berdash karea yr ye sub batamize kerne wala bhi to samjhea,0
Right mara jasa masom log,0
MashaAllah.,0
Mubarak,0
Ma hun Hero tara <3,0
Feel kar speed bot ki <3,0
"Isy Kahty han hop hip hop <3

:* Powered By :* Abraham Tamim :*",0
Great Aadmi Aadmi,0
In England Attaullah Esakhelvi married with a Pakistani ethnography British lady,0
He has one son with her,0
"He got second marriage with Bazgha, she is famous manuscript actress and they have only daughter named Laraib and only son named Sanwal",0
He received honorable award from the Government of Pakistan and Life time achievement award from the queen of England,0
He entered in Guinness book of World record for the singer of most recorded albums,0
"Attaullah Esakhelvi ka shumar un gine chune artists mein kiya jata hai, jin ki maqboliyat, mutarrif hone se le kar shohrat ke urooj tak pohanchne tak radio, TV ya film ke marhoon e minnat nahi hai",0
Agarcha aise artists mein Munni Begum aur Aziz Miyan qawaal ka naam bhi shamil hai,0
Lekin top of the list Attaullah Esakhelvi ka naam he samjha jata hai,0
"Jin ki ibtedai zindagi aur urooj ki daastan qabil e rashk bhi hai, dilchasp bhi aur kar hawalon se qabil e taqleed bhi",0
